
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Time,
Sphericity,0.980,0.980,0.980,0.000,0.980,0.980,0.980,0.980,1,,Surface,,,,51,
Sphericity,0.961,0.961,0.961,0.000,0.961,0.961,0.961,0.961,1,,Surface,,,,52,
Sphericity,0.964,0.964,0.964,0.000,0.964,0.964,0.964,0.964,1,,Surface,,,,53,
Sphericity,0.909,0.909,0.909,0.000,0.909,0.909,0.909,0.909,1,,Surface,,,,54,
Sphericity,0.834,0.834,0.834,0.000,0.834,0.834,0.834,0.834,1,,Surface,,,,55,
Sphericity,0.718,0.718,0.718,0.000,0.718,0.718,0.718,0.718,1,,Surface,,,,56,
Sphericity,0.789,0.789,0.789,0.000,0.789,0.789,0.789,0.789,1,,Surface,,,,57,
Time,1677.418,1677.418,1677.418,0.000,1677.418,1677.418,1677.418,1677.418,1,s,Surface,,,,29,
Time,1737.388,1737.388,1737.388,0.000,1737.388,1737.388,1737.388,1737.388,1,s,Surface,,,,30,
Time,1797.407,1797.407,1797.407,0.000,1797.407,1797.407,1797.407,1797.407,1,s,Surface,,,,31,
Time,1857.395,1857.395,1857.395,0.000,1857.395,1857.395,1857.395,1857.395,1,s,Surface,,,,32,
Time,1917.445,1917.445,1917.445,0.000,1917.445,1917.445,1917.445,1917.445,1,s,Surface,,,,33,
Time,1977.397,1977.397,1977.397,0.000,1977.397,1977.397,1977.397,1977.397,1,s,Surface,,,,34,
Time,2037.400,2037.400,2037.400,0.000,2037.400,2037.400,2037.400,2037.400,1,s,Surface,,,,35,
Time,2097.432,2097.432,2097.432,0.000,2097.432,2097.432,2097.432,2097.432,1,s,Surface,,,,36,
Time,2157.402,2157.402,2157.402,0.000,2157.402,2157.402,2157.402,2157.402,1,s,Surface,,,,37,
Time,2217.404,2217.404,2217.404,0.000,2217.404,2217.404,2217.404,2217.404,1,s,Surface,,,,38,
Time,2277.440,2277.440,2277.440,0.000,2277.440,2277.440,2277.440,2277.440,1,s,Surface,,,,39,
Time,2337.455,2337.455,2337.455,0.000,2337.455,2337.455,2337.455,2337.455,1,s,Surface,,,,40,
Time,2397.411,2397.411,2397.411,0.000,2397.411,2397.411,2397.411,2397.411,1,s,Surface,,,,41,
Time,2457.414,2457.414,2457.414,0.000,2457.414,2457.414,2457.414,2457.414,1,s,Surface,,,,42,
Time,2517.432,2517.432,2517.432,0.000,2517.432,2517.432,2517.432,2517.432,1,s,Surface,,,,43,
Time,2577.418,2577.418,2577.418,0.000,2577.418,2577.418,2577.418,2577.418,1,s,Surface,,,,44,
Time,2637.423,2637.423,2637.423,0.000,2637.423,2637.423,2637.423,2637.423,1,s,Surface,,,,45,
Time,2697.426,2697.426,2697.426,0.000,2697.426,2697.426,2697.426,2697.426,1,s,Surface,,,,46,
Time,2757.505,2757.505,2757.505,0.000,2757.505,2757.505,2757.505,2757.505,1,s,Surface,,,,47,
Time,2817.429,2817.429,2817.429,0.000,2817.429,2817.429,2817.429,2817.429,1,s,Surface,,,,48,
Time,2877.429,2877.429,2877.429,0.000,2877.429,2877.429,2877.429,2877.429,1,s,Surface,,,,49,
Time,2937.447,2937.447,2937.447,0.000,2937.447,2937.447,2937.447,2937.447,1,s,Surface,,,,50,
Time,2997.433,2997.433,2997.433,0.000,2997.433,2997.433,2997.433,2997.433,1,s,Surface,,,,51,
Time,3057.436,3057.436,3057.436,0.000,3057.436,3057.436,3057.436,3057.436,1,s,Surface,,,,52,
Time,3117.440,3117.440,3117.440,0.000,3117.440,3117.440,3117.440,3117.440,1,s,Surface,,,,53,
Time,3177.507,3177.507,3177.507,0.000,3177.507,3177.507,3177.507,3177.507,1,s,Surface,,,,54,
Time,3237.430,3237.430,3237.430,0.000,3237.430,3237.430,3237.430,3237.430,1,s,Surface,,,,55,
Time,3297.432,3297.432,3297.432,0.000,3297.432,3297.432,3297.432,3297.432,1,s,Surface,,,,56,
Time,3357.434,3357.434,3357.434,0.000,3357.434,3357.434,3357.434,3357.434,1,s,Surface,,,,57,
Time Index,29.000,29.000,29.000,0.000,29.000,29.000,29.000,29.000,1,,Surface,,,,29,
Time Index,30.000,30.000,30.000,0.000,30.000,30.000,30.000,30.000,1,,Surface,,,,30,
Time Index,31.000,31.000,31.000,0.000,31.000,31.000,31.000,31.000,1,,Surface,,,,31,
Time Index,32.000,32.000,32.000,0.000,32.000,32.000,32.000,32.000,1,,Surface,,,,32,
Time Index,33.000,33.000,33.000,0.000,33.000,33.000,33.000,33.000,1,,Surface,,,,33,
Time Index,34.000,34.000,34.000,0.000,34.000,34.000,34.000,34.000,1,,Surface,,,,34,
Time Index,35.000,35.000,35.000,0.000,35.000,35.000,35.000,35.000,1,,Surface,,,,35,
Time Index,36.000,36.000,36.000,0.000,36.000,36.000,36.000,36.000,1,,Surface,,,,36,
Time Index,37.000,37.000,37.000,0.000,37.000,37.000,37.000,37.000,1,,Surface,,,,37,
Time Index,38.000,38.000,38.000,0.000,38.000,38.000,38.000,38.000,1,,Surface,,,,38,
Time Index,39.000,39.000,39.000,0.000,39.000,39.000,39.000,39.000,1,,Surface,,,,39,
Time Index,40.000,40.000,40.000,0.000,40.000,40.000,40.000,40.000,1,,Surface,,,,40,
Time Index,41.000,41.000,41.000,0.000,41.000,41.000,41.000,41.000,1,,Surface,,,,41,
Time Index,42.000,42.000,42.000,0.000,42.000,42.000,42.000,42.000,1,,Surface,,,,42,
Time Index,43.000,43.000,43.000,0.000,43.000,43.000,43.000,43.000,1,,Surface,,,,43,
Time Index,44.000,44.000,44.000,0.000,44.000,44.000,44.000,44.000,1,,Surface,,,,44,
Time Index,45.000,45.000,45.000,0.000,45.000,45.000,45.000,45.000,1,,Surface,,,,45,
Time Index,46.000,46.000,46.000,0.000,46.000,46.000,46.000,46.000,1,,Surface,,,,46,
Time Index,47.000,47.000,47.000,0.000,47.000,47.000,47.000,47.000,1,,Surface,,,,47,
Time Index,48.000,48.000,48.000,0.000,48.000,48.000,48.000,48.000,1,,Surface,,,,48,
Time Index,49.000,49.000,49.000,0.000,49.000,49.000,49.000,49.000,1,,Surface,,,,49,
Time Index,50.000,50.000,50.000,0.000,50.000,50.000,50.000,50.000,1,,Surface,,,,50,
Time Index,51.000,51.000,51.000,0.000,51.000,51.000,51.000,51.000,1,,Surface,,,,51,
Time Index,52.000,52.000,52.000,0.000,52.000,52.000,52.000,52.000,1,,Surface,,,,52,
Time Index,53.000,53.000,53.000,0.000,53.000,53.000,53.000,53.000,1,,Surface,,,,53,
Time Index,54.000,54.000,54.000,0.000,54.000,54.000,54.000,54.000,1,,Surface,,,,54,
Time Index,55.000,55.000,55.000,0.000,55.000,55.000,55.000,55.000,1,,Surface,,,,55,
Time Index,56.000,56.000,56.000,0.000,56.000,56.000,56.000,56.000,1,,Surface,,,,56,
Time Index,57.000,57.000,57.000,0.000,57.000,57.000,57.000,57.000,1,,Surface,,,,57,
Time Since Track Start,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Surface,,,,29,
Time Since Track Start,59.971,59.971,59.971,0.000,59.971,59.971,59.971,59.971,1,s,Surface,,,,30,
Time Since Track Start,119.989,119.989,119.989,0.000,119.989,119.989,119.989,119.989,1,s,Surface,,,,31,
Time Since Track Start,179.977,179.977,179.977,0.000,179.977,179.977,179.977,179.977,1,s,Surface,,,,32,
Time Since Track Start,240.028,240.028,240.028,0.000,240.028,240.028,240.028,240.028,1,s,Surface,,,,33,
Time Since Track Start,299.979,299.979,299.979,0.000,299.979,299.979,299.979,299.979,1,s,Surface,,,,34,
Time Since Track Start,359.982,359.982,359.982,0.000,359.982,359.982,359.982,359.982,1,s,Surface,,,,35,
Time Since Track Start,420.014,420.014,420.014,0.000,420.014,420.014,420.014,420.014,1,s,Surface,,,,36,
Time Since Track Start,479.984,479.984,479.984,0.000,479.984,479.984,479.984,479.984,1,s,Surface,,,,37,
Time Since Track Start,539.986,539.986,539.986,0.000,539.986,539.986,539.986,539.986,1,s,Surface,,,,38,
Time Since Track Start,600.023,600.023,600.023,0.000,600.023,600.023,600.023,600.023,1,s,Surface,,,,39,
Time Since Track Start,660.037,660.037,660.037,0.000,660.037,660.037,660.037,660.037,1,s,Surface,,,,40,
Time Since Track Start,719.993,719.993,719.993,0.000,719.993,719.993,719.993,719.993,1,s,Surface,,,,41,
Time Since Track Start,779.996,779.996,779.996,0.000,779.996,779.996,779.996,779.996,1,s,Surface,,,,42,
Time Since Track Start,840.014,840.014,840.014,0.000,840.014,840.014,840.014,840.014,1,s,Surface,,,,43,
Time Since Track Start,900.001,900.001,900.001,0.000,900.001,900.001,900.001,900.001,1,s,Surface,,,,44,
Time Since Track Start,960.005,960.005,960.005,0.000,960.005,960.005,960.005,960.005,1,s,Surface,,,,45,
Time Since Track Start,1020.008,1020.008,1020.008,0.000,1020.008,1020.008,1020.008,1020.008,1,s,Surface,,,,46,
Time Since Track Start,1080.087,1080.087,1080.087,0.000,1080.087,1080.087,1080.087,1080.087,1,s,Surface,,,,47,
Time Since Track Start,1140.011,1140.011,1140.011,0.000,1140.011,1140.011,1140.011,1140.011,1,s,Surface,,,,48,
Time Since Track Start,1200.011,1200.011,1200.011,0.000,1200.011,1200.011,1200.011,1200.011,1,s,Surface,,,,49,
Time Since Track Start,1260.030,1260.030,1260.030,0.000,1260.030,1260.030,1260.030,1260.030,1,s,Surface,,,,50,
Time Since Track Start,1320.015,1320.015,1320.015,0.000,1320.015,1320.015,1320.015,1320.015,1,s,Surface,,,,51,
Time Since Track Start,1380.018,1380.018,1380.018,0.000,1380.018,1380.018,1380.018,1380.018,1,s,Surface,,,,52,
Time Since Track Start,1440.022,1440.022,1440.022,0.000,1440.022,1440.022,1440.022,1440.022,1,s,Surface,,,,53,
Time Since Track Start,1500.090,1500.090,1500.090,0.000,1500.090,1500.090,1500.090,1500.090,1,s,Surface,,,,54,
Time Since Track Start,1560.012,1560.012,1560.012,0.000,1560.012,1560.012,1560.012,1560.012,1,s,Surface,,,,55,
Time Since Track Start,1620.014,1620.014,1620.014,0.000,1620.014,1620.014,1620.014,1620.014,1,s,Surface,,,,56,
Time Since Track Start,1680.017,1680.017,1680.017,0.000,1680.017,1680.017,1680.017,1680.017,1,s,Surface,,,,57,
Track Ar1 Mean,0.141,0.141,0.141,0.000,0.141,0.141,0.141,0.141,1,,Track,,,,,
Track Area Mean,84.518,84.518,84.518,0.000,84.518,84.518,84.518,84.518,1,µm^2,Track,,,,,
Track Displacement Length,5.446,5.446,5.446,0.000,5.446,5.446,5.446,5.446,1,µm,Track,,,,,
Track Duration,1680.017,1680.017,1680.017,0.000,1680.017,1680.017,1680.017,1680.017,1,s,Track,,,,,
Track Ellipticity Oblate Mean,0.318,0.318,0.318,0.000,0.318,0.318,0.318,0.318,1,µm,Track,,,,,
Track Ellipticity Prolate Mean,0.204,0.204,0.204,0.000,0.204,0.204,0.204,0.204,1,µm,Track,,,,,
Track Intensity Max,4045.000,4045.000,4045.000,0.000,4045.000,4045.000,4045.000,4045.000,1,,Track,1,,Image 1,,
Track Intensity Mean,153.503,153.503,153.503,0.000,153.503,153.503,153.503,153.503,1,,Track,1,,Image 1,,
Track Intensity Min,22.000,22.000,22.000,0.000,22.000,22.000,22.000,22.000,1,,Track,1,,Image 1,,
Track Intensity StdDev,116.494,116.494,116.494,0.000,116.494,116.494,116.494,116.494,1,,Track,1,,Image 1,,
Track Intensity Sum,24142352.000,24142352.000,24142352.000,0.000,24142352.000,24142352.000,24142352.000,24142352.000,1,,Track,1,,Image 1,,
Track Length,23.562,23.562,23.562,0.000,23.562,23.562,23.562,23.562,1,µm,Track,,,,,
Track Number Of Generations,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Track,,,,,
Track Number of Branches,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Track,,,,,
Track Number of Fusions,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Track,,,,,
Track Number of Surfaces,29.000,29.000,29.000,0.000,29.000,29.000,29.000,29.000,1,,Track,,,,,
Track Position X Mean,-12892.908,-12892.908,-12892.908,0.000,-12892.908,-12892.908,-12892.908,-12892.908,1,µm,Track,,Track Position,,,
Track Position X Start,-12897.008,-12897.008,-12897.008,0.000,-12897.008,-12897.008,-12897.008,-12897.008,1,µm,Track,,Track Position Start,,,
Track Position Y Mean,-1137.674,-1137.674,-1137.674,0.000,-1137.674,-1137.674,-1137.674,-1137.674,1,µm,Track,,Track Position,,,
Track Position Y Start,-1136.248,-1136.248,-1136.248,0.000,-1136.248,-1136.248,-1136.248,-1136.248,1,µm,Track,,Track Position Start,,,
Track Position Z Mean,8810.343,8810.343,8810.343,0.000,8810.343,8810.343,8810.343,8810.343,1,µm,Track,,Track Position,,,
Track Position Z Start,8811.580,8811.580,8811.580,0.000,8811.580,8811.580,8811.580,8811.580,1,µm,Track,,Track Position Start,,,
Track Speed Max,0.033,0.033,0.033,0.000,0.033,0.033,0.033,0.033,1,µm/s,Track,,,,,
Track Speed Mean,0.014,0.014,0.014,0.000,0.014,0.014,0.014,0.014,1,µm/s,Track,,,,,
Track Speed Min,0.006,0.006,0.006,0.000,0.006,0.006,0.006,0.006,1,µm/s,Track,,,,,
Track Speed StdDev,0.007,0.007,0.007,0.000,0.007,0.007,0.007,0.007,1,µm/s,Track,,,,,
Track Speed Variation,0.493,0.493,0.493,0.000,0.493,0.493,0.493,0.493,1,,Track,,,,,
Track Sphericity Mean,0.932,0.932,0.932,0.000,0.932,0.932,0.932,0.932,1,,Track,,,,,
Track Straightness,0.231,0.231,0.231,0.000,0.231,0.231,0.231,0.231,1,,Track,,,,,
Track Volume Mean,67.301,67.301,67.301,0.000,67.301,67.301,67.301,67.301,1,µm^3,Track,,,,,
Velocity Angle X,13.262,13.262,13.262,0.000,13.262,13.262,13.262,13.262,1,°,Surface,,Velocity Angle,,29,
Velocity Angle X,10.583,10.583,10.583,0.000,10.583,10.583,10.583,10.583,1,°,Surface,,Velocity Angle,,30,
Velocity Angle X,40.162,40.162,40.162,0.000,40.162,40.162,40.162,40.162,1,°,Surface,,Velocity Angle,,31,
Velocity Angle X,54.866,54.866,54.866,0.000,54.866,54.866,54.866,54.866,1,°,Surface,,Velocity Angle,,32,
Velocity Angle X,29.449,29.449,29.449,0.000,29.449,29.449,29.449,29.449,1,°,Surface,,Velocity Angle,,33,
Velocity Angle X,10.036,10.036,10.036,0.000,10.036,10.036,10.036,10.036,1,°,Surface,,Velocity Angle,,34,
Velocity Angle X,9.537,9.537,9.537,0.000,9.537,9.537,9.537,9.537,1,°,Surface,,Velocity Angle,,35,
Velocity Angle X,27.403,27.403,27.403,0.000,27.403,27.403,27.403,27.403,1,°,Surface,,Velocity Angle,,36,
Velocity Angle X,37.232,37.232,37.232,0.000,37.232,37.232,37.232,37.232,1,°,Surface,,Velocity Angle,,37,
Velocity Angle X,129.022,129.022,129.022,0.000,129.022,129.022,129.022,129.022,1,°,Surface,,Velocity Angle,,38,
Velocity Angle X,141.799,141.799,141.799,0.000,141.799,141.799,141.799,141.799,1,°,Surface,,Velocity Angle,,39,
Velocity Angle X,100.135,100.135,100.135,0.000,100.135,100.135,100.135,100.135,1,°,Surface,,Velocity Angle,,40,
Velocity Angle X,58.101,58.101,58.101,0.000,58.101,58.101,58.101,58.101,1,°,Surface,,Velocity Angle,,41,
Velocity Angle X,79.308,79.308,79.308,0.000,79.308,79.308,79.308,79.308,1,°,Surface,,Velocity Angle,,42,
Velocity Angle X,64.915,64.915,64.915,0.000,64.915,64.915,64.915,64.915,1,°,Surface,,Velocity Angle,,43,
Velocity Angle X,125.976,125.976,125.976,0.000,125.976,125.976,125.976,125.976,1,°,Surface,,Velocity Angle,,44,
Velocity Angle X,128.481,128.481,128.481,0.000,128.481,128.481,128.481,128.481,1,°,Surface,,Velocity Angle,,45,
Velocity Angle X,128.964,128.964,128.964,0.000,128.964,128.964,128.964,128.964,1,°,Surface,,Velocity Angle,,46,
Velocity Angle X,116.619,116.619,116.619,0.000,116.619,116.619,116.619,116.619,1,°,Surface,,Velocity Angle,,47,
Velocity Angle X,153.983,153.983,153.983,0.000,153.983,153.983,153.983,153.983,1,°,Surface,,Velocity Angle,,48,
Velocity Angle X,136.949,136.949,136.949,0.000,136.949,136.949,136.949,136.949,1,°,Surface,,Velocity Angle,,49,
Velocity Angle X,78.097,78.097,78.097,0.000,78.097,78.097,78.097,78.097,1,°,Surface,,Velocity Angle,,50,
Velocity Angle X,27.506,27.506,27.506,0.000,27.506,27.506,27.506,27.506,1,°,Surface,,Velocity Angle,,51,
Velocity Angle X,96.876,96.876,96.876,0.000,96.876,96.876,96.876,96.876,1,°,Surface,,Velocity Angle,,52,
Velocity Angle X,99.678,99.678,99.678,0.000,99.678,99.678,99.678,99.678,1,°,Surface,,Velocity Angle,,53,
Velocity Angle X,111.834,111.834,111.834,0.000,111.834,111.834,111.834,111.834,1,°,Surface,,Velocity Angle,,54,
Velocity Angle X,134.434,134.434,134.434,0.000,134.434,134.434,134.434,134.434,1,°,Surface,,Velocity Angle,,55,
Velocity Angle X,31.044,31.044,31.044,0.000,31.044,31.044,31.044,31.044,1,°,Surface,,Velocity Angle,,56,
Velocity Angle X,52.931,52.931,52.931,0.000,52.931,52.931,52.931,52.931,1,°,Surface,,Velocity Angle,,57,
Velocity Angle Y,86.006,86.006,86.006,0.000,86.006,86.006,86.006,86.006,1,°,Surface,,Velocity Angle,,29,
Velocity Angle Y,79.507,79.507,79.507,0.000,79.507,79.507,79.507,79.507,1,°,Surface,,Velocity Angle,,30,
Velocity Angle Y,126.740,126.740,126.740,0.000,126.740,126.740,126.740,126.740,1,°,Surface,,Velocity Angle,,31,
Velocity Angle Y,123.281,123.281,123.281,0.000,123.281,123.281,123.281,123.281,1,°,Surface,,Velocity Angle,,32,
Velocity Angle Y,89.196,89.196,89.196,0.000,89.196,89.196,89.196,89.196,1,°,Surface,,Velocity Angle,,33,
Velocity Angle Y,96.045,96.045,96.045,0.000,96.045,96.045,96.045,96.045,1,°,Surface,,Velocity Angle,,34,
Velocity Angle Y,90.922,90.922,90.922,0.000,90.922,90.922,90.922,90.922,1,°,Surface,,Velocity Angle,,35,
Velocity Angle Y,101.151,101.151,101.151,0.000,101.151,101.151,101.151,101.151,1,°,Surface,,Velocity Angle,,36,
Velocity Angle Y,103.135,103.135,103.135,0.000,103.135,103.135,103.135,103.135,1,°,Surface,,Velocity Angle,,37,
Velocity Angle Y,45.454,45.454,45.454,0.000,45.454,45.454,45.454,45.454,1,°,Surface,,Velocity Angle,,38,
Velocity Angle Y,52.709,52.709,52.709,0.000,52.709,52.709,52.709,52.709,1,°,Surface,,Velocity Angle,,39,
Velocity Angle Y,73.161,73.161,73.161,0.000,73.161,73.161,73.161,73.161,1,°,Surface,,Velocity Angle,,40,
Velocity Angle Y,134.414,134.414,134.414,0.000,134.414,134.414,134.414,134.414,1,°,Surface,,Velocity Angle,,41,
Velocity Angle Y,155.357,155.357,155.357,0.000,155.357,155.357,155.357,155.357,1,°,Surface,,Velocity Angle,,42,
Velocity Angle Y,145.082,145.082,145.082,0.000,145.082,145.082,145.082,145.082,1,°,Surface,,Velocity Angle,,43,
Velocity Angle Y,130.320,130.320,130.320,0.000,130.320,130.320,130.320,130.320,1,°,Surface,,Velocity Angle,,44,
Velocity Angle Y,101.113,101.113,101.113,0.000,101.113,101.113,101.113,101.113,1,°,Surface,,Velocity Angle,,45,
Velocity Angle Y,132.811,132.811,132.811,0.000,132.811,132.811,132.811,132.811,1,°,Surface,,Velocity Angle,,46,
Velocity Angle Y,148.377,148.377,148.377,0.000,148.377,148.377,148.377,148.377,1,°,Surface,,Velocity Angle,,47,
Velocity Angle Y,66.977,66.977,66.977,0.000,66.977,66.977,66.977,66.977,1,°,Surface,,Velocity Angle,,48,
Velocity Angle Y,47.165,47.165,47.165,0.000,47.165,47.165,47.165,47.165,1,°,Surface,,Velocity Angle,,49,
Velocity Angle Y,88.652,88.652,88.652,0.000,88.652,88.652,88.652,88.652,1,°,Surface,,Velocity Angle,,50,
Velocity Angle Y,77.578,77.578,77.578,0.000,77.578,77.578,77.578,77.578,1,°,Surface,,Velocity Angle,,51,
Velocity Angle Y,84.460,84.460,84.460,0.000,84.460,84.460,84.460,84.460,1,°,Surface,,Velocity Angle,,52,
Velocity Angle Y,166.804,166.804,166.804,0.000,166.804,166.804,166.804,166.804,1,°,Surface,,Velocity Angle,,53,
Velocity Angle Y,158.042,158.042,158.042,0.000,158.042,158.042,158.042,158.042,1,°,Surface,,Velocity Angle,,54,
Velocity Angle Y,58.106,58.106,58.106,0.000,58.106,58.106,58.106,58.106,1,°,Surface,,Velocity Angle,,55,
Velocity Angle Y,94.371,94.371,94.371,0.000,94.371,94.371,94.371,94.371,1,°,Surface,,Velocity Angle,,56,
Velocity Angle Y,113.139,113.139,113.139,0.000,113.139,113.139,113.139,113.139,1,°,Surface,,Velocity Angle,,57,
Velocity Angle Z,102.627,102.627,102.627,0.000,102.627,102.627,102.627,102.627,1,°,Surface,,Velocity Angle,,29,
Velocity Angle Z,91.345,91.345,91.345,0.000,91.345,91.345,91.345,91.345,1,°,Surface,,Velocity Angle,,30,
Velocity Angle Z,103.961,103.961,103.961,0.000,103.961,103.961,103.961,103.961,1,°,Surface,,Velocity Angle,,31,
Velocity Angle Z,127.334,127.334,127.334,0.000,127.334,127.334,127.334,127.334,1,°,Surface,,Velocity Angle,,32,
Velocity Angle Z,119.439,119.439,119.439,0.000,119.439,119.439,119.439,119.439,1,°,Surface,,Velocity Angle,,33,
Velocity Angle Z,97.986,97.986,97.986,0.000,97.986,97.986,97.986,97.986,1,°,Surface,,Velocity Angle,,34,
Velocity Angle Z,80.510,80.510,80.510,0.000,80.510,80.510,80.510,80.510,1,°,Surface,,Velocity Angle,,35,
Velocity Angle Z,65.315,65.315,65.315,0.000,65.315,65.315,65.315,65.315,1,°,Surface,,Velocity Angle,,36,
Velocity Angle Z,55.894,55.894,55.894,0.000,55.894,55.894,55.894,55.894,1,°,Surface,,Velocity Angle,,37,
Velocity Angle Z,109.514,109.514,109.514,0.000,109.514,109.514,109.514,109.514,1,°,Surface,,Velocity Angle,,38,
Velocity Angle Z,97.139,97.139,97.139,0.000,97.139,97.139,97.139,97.139,1,°,Surface,,Velocity Angle,,39,
Velocity Angle Z,19.814,19.814,19.814,0.000,19.814,19.814,19.814,19.814,1,°,Surface,,Velocity Angle,,40,
Velocity Angle Z,61.273,61.273,61.273,0.000,61.273,61.273,61.273,61.273,1,°,Surface,,Velocity Angle,,41,
Velocity Angle Z,111.934,111.934,111.934,0.000,111.934,111.934,111.934,111.934,1,°,Surface,,Velocity Angle,,42,
Velocity Angle Z,112.624,112.624,112.624,0.000,112.624,112.624,112.624,112.624,1,°,Surface,,Velocity Angle,,43,
Velocity Angle Z,119.092,119.092,119.092,0.000,119.092,119.092,119.092,119.092,1,°,Surface,,Velocity Angle,,44,
Velocity Angle Z,139.360,139.360,139.360,0.000,139.360,139.360,139.360,139.360,1,°,Surface,,Velocity Angle,,45,
Velocity Angle Z,112.213,112.213,112.213,0.000,112.213,112.213,112.213,112.213,1,°,Surface,,Velocity Angle,,46,
Velocity Angle Z,105.819,105.819,105.819,0.000,105.819,105.819,105.819,105.819,1,°,Surface,,Velocity Angle,,47,
Velocity Angle Z,101.464,101.464,101.464,0.000,101.464,101.464,101.464,101.464,1,°,Surface,,Velocity Angle,,48,
Velocity Angle Z,93.537,93.537,93.537,0.000,93.537,93.537,93.537,93.537,1,°,Surface,,Velocity Angle,,49,
Velocity Angle Z,168.021,168.021,168.021,0.000,168.021,168.021,168.021,168.021,1,°,Surface,,Velocity Angle,,50,
Velocity Angle Z,114.123,114.123,114.123,0.000,114.123,114.123,114.123,114.123,1,°,Surface,,Velocity Angle,,51,
Velocity Angle Z,8.846,8.846,8.846,0.000,8.846,8.846,8.846,8.846,1,°,Surface,,Velocity Angle,,52,
Velocity Angle Z,81.108,81.108,81.108,0.000,81.108,81.108,81.108,81.108,1,°,Surface,,Velocity Angle,,53,
Velocity Angle Z,87.708,87.708,87.708,0.000,87.708,87.708,87.708,87.708,1,°,Surface,,Velocity Angle,,54,
Velocity Angle Z,61.291,61.291,61.291,0.000,61.291,61.291,61.291,61.291,1,°,Surface,,Velocity Angle,,55,
Velocity Angle Z,120.669,120.669,120.669,0.000,120.669,120.669,120.669,120.669,1,°,Surface,,Velocity Angle,,56,
Velocity Angle Z,133.987,133.987,133.987,0.000,133.987,133.987,133.987,133.987,1,°,Surface,,Velocity Angle,,57,
Volume,12.119,12.119,12.119,0.000,12.119,12.119,12.119,12.119,1,µm^3,Surface,,,,29,
Volume,37.363,37.363,37.363,0.000,37.363,37.363,37.363,37.363,1,µm^3,Surface,,,,30,
Volume,49.496,49.496,49.496,0.000,49.496,49.496,49.496,49.496,1,µm^3,Surface,,,,31,
Volume,60.949,60.949,60.949,0.000,60.949,60.949,60.949,60.949,1,µm^3,Surface,,,,32,
Volume,72.579,72.579,72.579,0.000,72.579,72.579,72.579,72.579,1,µm^3,Surface,,,,33,
Volume,73.600,73.600,73.600,0.000,73.600,73.600,73.600,73.600,1,µm^3,Surface,,,,34,
Volume,78.235,78.235,78.235,0.000,78.235,78.235,78.235,78.235,1,µm^3,Surface,,,,35,
Volume,67.862,67.862,67.862,0.000,67.862,67.862,67.862,67.862,1,µm^3,Surface,,,,36,
Volume,63.679,63.679,63.679,0.000,63.679,63.679,63.679,63.679,1,µm^3,Surface,,,,37,
Volume,44.390,44.390,44.390,0.000,44.390,44.390,44.390,44.390,1,µm^3,Surface,,,,38,
Volume,40.156,40.156,40.156,0.000,40.156,40.156,40.156,40.156,1,µm^3,Surface,,,,39,
Volume,43.202,43.202,43.202,0.000,43.202,43.202,43.202,43.202,1,µm^3,Surface,,,,40,
Volume,35.560,35.560,35.560,0.000,35.560,35.560,35.560,35.560,1,µm^3,Surface,,,,41,
Volume,34.535,34.535,34.535,0.000,34.535,34.535,34.535,34.535,1,µm^3,Surface,,,,42,
Volume,42.669,42.669,42.669,0.000,42.669,42.669,42.669,42.669,1,µm^3,Surface,,,,43,
Volume,53.808,53.808,53.808,0.000,53.808,53.808,53.808,53.808,1,µm^3,Surface,,,,44,
Volume,67.065,67.065,67.065,0.000,67.065,67.065,67.065,67.065,1,µm^3,Surface,,,,45,
Volume,72.198,72.198,72.198,0.000,72.198,72.198,72.198,72.198,1,µm^3,Surface,,,,46,
Volume,76.986,76.986,76.986,0.000,76.986,76.986,76.986,76.986,1,µm^3,Surface,,,,47,
Volume,94.044,94.044,94.044,0.000,94.044,94.044,94.044,94.044,1,µm^3,Surface,,,,48,
Volume,97.460,97.460,97.460,0.000,97.460,97.460,97.460,97.460,1,µm^3,Surface,,,,49,
Volume,105.751,105.751,105.751,0.000,105.751,105.751,105.751,105.751,1,µm^3,Surface,,,,50,
Volume,111.579,111.579,111.579,0.000,111.579,111.579,111.579,111.579,1,µm^3,Surface,,,,51,
Volume,105.348,105.348,105.348,0.000,105.348,105.348,105.348,105.348,1,µm^3,Surface,,,,52,
Volume,100.240,100.240,100.240,0.000,100.240,100.240,100.240,100.240,1,µm^3,Surface,,,,53,
Volume,97.175,97.175,97.175,0.000,97.175,97.175,97.175,97.175,1,µm^3,Surface,,,,54,
Volume,89.311,89.311,89.311,0.000,89.311,89.311,89.311,89.311,1,µm^3,Surface,,,,55,
Volume,75.149,75.149,75.149,0.000,75.149,75.149,75.149,75.149,1,µm^3,Surface,,,,56,
Volume,49.210,49.210,49.210,0.000,49.210,49.210,49.210,49.210,1,µm^3,Surface,,,,57,
