
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Class,Collection,Image,Time,
Intensity Sum,1153559.000,1153559.000,1153559.000,0.000,1153559.000,1153559.000,1153559.000,1153559.000,1,,Surface,1,,,Image 1,41,
Intensity Sum,1658376.000,1658376.000,1658376.000,0.000,1658376.000,1658376.000,1658376.000,1658376.000,1,,Surface,1,,,Image 1,42,
Intensity Sum,492237.000,492237.000,492237.000,0.000,492237.000,492237.000,492237.000,492237.000,1,,Surface,1,,,Image 1,43,
Intensity Sum,308200.000,308200.000,308200.000,0.000,308200.000,308200.000,308200.000,308200.000,1,,Surface,1,,,Image 1,44,
Intensity Sum,187911.000,187911.000,187911.000,0.000,187911.000,187911.000,187911.000,187911.000,1,,Surface,1,,,Image 1,45,
Intensity Sum,134569.000,134569.000,134569.000,0.000,134569.000,134569.000,134569.000,134569.000,1,,Surface,1,,,Image 1,46,
Intensity Sum of Square,20468320.000,20468320.000,20468320.000,0.000,20468320.000,20468320.000,20468320.000,20468320.000,1,,Surface,1,,,Image 1,34,
Intensity Sum of Square,94859616.000,94859616.000,94859616.000,0.000,94859616.000,94859616.000,94859616.000,94859616.000,1,,Surface,1,,,Image 1,35,
Intensity Sum of Square,203754912.000,203754912.000,203754912.000,0.000,203754912.000,203754912.000,203754912.000,203754912.000,1,,Surface,1,,,Image 1,36,
Intensity Sum of Square,242511056.000,242511056.000,242511056.000,0.000,242511056.000,242511056.000,242511056.000,242511056.000,1,,Surface,1,,,Image 1,37,
Intensity Sum of Square,309505984.000,309505984.000,309505984.000,0.000,309505984.000,309505984.000,309505984.000,309505984.000,1,,Surface,1,,,Image 1,38,
Intensity Sum of Square,175248656.000,175248656.000,175248656.000,0.000,175248656.000,175248656.000,175248656.000,175248656.000,1,,Surface,1,,,Image 1,39,
Intensity Sum of Square,196810336.000,196810336.000,196810336.000,0.000,196810336.000,196810336.000,196810336.000,196810336.000,1,,Surface,1,,,Image 1,40,
Intensity Sum of Square,165049792.000,165049792.000,165049792.000,0.000,165049792.000,165049792.000,165049792.000,165049792.000,1,,Surface,1,,,Image 1,41,
Intensity Sum of Square,266596144.000,266596144.000,266596144.000,0.000,266596144.000,266596144.000,266596144.000,266596144.000,1,,Surface,1,,,Image 1,42,
Intensity Sum of Square,101664544.000,101664544.000,101664544.000,0.000,101664544.000,101664544.000,101664544.000,101664544.000,1,,Surface,1,,,Image 1,43,
Intensity Sum of Square,68299824.000,68299824.000,68299824.000,0.000,68299824.000,68299824.000,68299824.000,68299824.000,1,,Surface,1,,,Image 1,44,
Intensity Sum of Square,46811656.000,46811656.000,46811656.000,0.000,46811656.000,46811656.000,46811656.000,46811656.000,1,,Surface,1,,,Image 1,45,
Intensity Sum of Square,29559308.000,29559308.000,29559308.000,0.000,29559308.000,29559308.000,29559308.000,29559308.000,1,,Surface,1,,,Image 1,46,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,34,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,35,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,36,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,37,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,38,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,39,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,40,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,41,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,42,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,43,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,44,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,45,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,46,
Position X,-6604.304,-6604.304,-6604.304,0.000,-6604.304,-6604.304,-6604.304,-6604.304,1,µm,Surface,,,Position,,34,
Position X,-6603.251,-6603.251,-6603.251,0.000,-6603.251,-6603.251,-6603.251,-6603.251,1,µm,Surface,,,Position,,35,
Position X,-6602.782,-6602.782,-6602.782,0.000,-6602.782,-6602.782,-6602.782,-6602.782,1,µm,Surface,,,Position,,36,
Position X,-6602.645,-6602.645,-6602.645,0.000,-6602.645,-6602.645,-6602.645,-6602.645,1,µm,Surface,,,Position,,37,
Position X,-6602.951,-6602.951,-6602.951,0.000,-6602.951,-6602.951,-6602.951,-6602.951,1,µm,Surface,,,Position,,38,
Position X,-6603.355,-6603.355,-6603.355,0.000,-6603.355,-6603.355,-6603.355,-6603.355,1,µm,Surface,,,Position,,39,
Position X,-6602.994,-6602.994,-6602.994,0.000,-6602.994,-6602.994,-6602.994,-6602.994,1,µm,Surface,,,Position,,40,
Position X,-6602.525,-6602.525,-6602.525,0.000,-6602.525,-6602.525,-6602.525,-6602.525,1,µm,Surface,,,Position,,41,
Position X,-6601.591,-6601.591,-6601.591,0.000,-6601.591,-6601.591,-6601.591,-6601.591,1,µm,Surface,,,Position,,42,
Position X,-6601.719,-6601.719,-6601.719,0.000,-6601.719,-6601.719,-6601.719,-6601.719,1,µm,Surface,,,Position,,43,
Position X,-6602.726,-6602.726,-6602.726,0.000,-6602.726,-6602.726,-6602.726,-6602.726,1,µm,Surface,,,Position,,44,
Position X,-6602.452,-6602.452,-6602.452,0.000,-6602.452,-6602.452,-6602.452,-6602.452,1,µm,Surface,,,Position,,45,
Position X,-6602.842,-6602.842,-6602.842,0.000,-6602.842,-6602.842,-6602.842,-6602.842,1,µm,Surface,,,Position,,46,
Position Y,2450.608,2450.608,2450.608,0.000,2450.608,2450.608,2450.608,2450.608,1,µm,Surface,,,Position,,34,
Position Y,2450.749,2450.749,2450.749,0.000,2450.749,2450.749,2450.749,2450.749,1,µm,Surface,,,Position,,35,
Position Y,2450.301,2450.301,2450.301,0.000,2450.301,2450.301,2450.301,2450.301,1,µm,Surface,,,Position,,36,
Position Y,2449.987,2449.987,2449.987,0.000,2449.987,2449.987,2449.987,2449.987,1,µm,Surface,,,Position,,37,
Position Y,2449.234,2449.234,2449.234,0.000,2449.234,2449.234,2449.234,2449.234,1,µm,Surface,,,Position,,38,
Position Y,2449.041,2449.041,2449.041,0.000,2449.041,2449.041,2449.041,2449.041,1,µm,Surface,,,Position,,39,
Position Y,2448.855,2448.855,2448.855,0.000,2448.855,2448.855,2448.855,2448.855,1,µm,Surface,,,Position,,40,
Position Y,2448.314,2448.314,2448.314,0.000,2448.314,2448.314,2448.314,2448.314,1,µm,Surface,,,Position,,41,
Position Y,2447.760,2447.760,2447.760,0.000,2447.760,2447.760,2447.760,2447.760,1,µm,Surface,,,Position,,42,
Position Y,2447.734,2447.734,2447.734,0.000,2447.734,2447.734,2447.734,2447.734,1,µm,Surface,,,Position,,43,
Position Y,2447.606,2447.606,2447.606,0.000,2447.606,2447.606,2447.606,2447.606,1,µm,Surface,,,Position,,44,
Position Y,2447.046,2447.046,2447.046,0.000,2447.046,2447.046,2447.046,2447.046,1,µm,Surface,,,Position,,45,
Position Y,2447.624,2447.624,2447.624,0.000,2447.624,2447.624,2447.624,2447.624,1,µm,Surface,,,Position,,46,
Position Z,8819.416,8819.416,8819.416,0.000,8819.416,8819.416,8819.416,8819.416,1,µm,Surface,,,Position,,34,
Position Z,8819.497,8819.497,8819.497,0.000,8819.497,8819.497,8819.497,8819.497,1,µm,Surface,,,Position,,35,
Position Z,8819.143,8819.143,8819.143,0.000,8819.143,8819.143,8819.143,8819.143,1,µm,Surface,,,Position,,36,
Position Z,8818.504,8818.504,8818.504,0.000,8818.504,8818.504,8818.504,8818.504,1,µm,Surface,,,Position,,37,
Position Z,8818.247,8818.247,8818.247,0.000,8818.247,8818.247,8818.247,8818.247,1,µm,Surface,,,Position,,38,
Position Z,8818.735,8818.735,8818.735,0.000,8818.735,8818.735,8818.735,8818.735,1,µm,Surface,,,Position,,39,
Position Z,8819.026,8819.026,8819.026,0.000,8819.026,8819.026,8819.026,8819.026,1,µm,Surface,,,Position,,40,
Position Z,8819.923,8819.923,8819.923,0.000,8819.923,8819.923,8819.923,8819.923,1,µm,Surface,,,Position,,41,
Position Z,8819.805,8819.805,8819.805,0.000,8819.805,8819.805,8819.805,8819.805,1,µm,Surface,,,Position,,42,
Position Z,8821.327,8821.327,8821.327,0.000,8821.327,8821.327,8821.327,8821.327,1,µm,Surface,,,Position,,43,
Position Z,8822.898,8822.898,8822.898,0.000,8822.898,8822.898,8822.898,8822.898,1,µm,Surface,,,Position,,44,
Position Z,8823.963,8823.963,8823.963,0.000,8823.963,8823.963,8823.963,8823.963,1,µm,Surface,,,Position,,45,
Position Z,8824.778,8824.778,8824.778,0.000,8824.778,8824.778,8824.778,8824.778,1,µm,Surface,,,Position,,46,
Speed,0.018,0.018,0.018,0.000,0.018,0.018,0.018,0.018,1,µm/s,Surface,,,,,34,
Speed,0.013,0.013,0.013,0.000,0.013,0.013,0.013,0.013,1,µm/s,Surface,,,,,35,
Speed,0.012,0.012,0.012,0.000,0.012,0.012,0.012,0.012,1,µm/s,Surface,,,,,36,
Speed,0.012,0.012,0.012,0.000,0.012,0.012,0.012,0.012,1,µm/s,Surface,,,,,37,
Speed,0.010,0.010,0.010,0.000,0.010,0.010,0.010,0.010,1,µm/s,Surface,,,,,38,
Speed,0.007,0.007,0.007,0.000,0.007,0.007,0.007,0.007,1,µm/s,Surface,,,,,39,
Speed,0.014,0.014,0.014,0.000,0.014,0.014,0.014,0.014,1,µm/s,Surface,,,,,40,
Speed,0.016,0.016,0.016,0.000,0.016,0.016,0.016,0.016,1,µm/s,Surface,,,,,41,
Speed,0.014,0.014,0.014,0.000,0.014,0.014,0.014,0.014,1,µm/s,Surface,,,,,42,
Speed,0.027,0.027,0.027,0.000,0.027,0.027,0.027,0.027,1,µm/s,Surface,,,,,43,
Speed,0.024,0.024,0.024,0.000,0.024,0.024,0.024,0.024,1,µm/s,Surface,,,,,44,
Speed,0.016,0.016,0.016,0.000,0.016,0.016,0.016,0.016,1,µm/s,Surface,,,,,45,
Speed,0.018,0.018,0.018,0.000,0.018,0.018,0.018,0.018,1,µm/s,Surface,,,,,46,
Sphericity,0.887,0.887,0.887,0.000,0.887,0.887,0.887,0.887,1,,Surface,,,,,34,
Sphericity,0.955,0.955,0.955,0.000,0.955,0.955,0.955,0.955,1,,Surface,,,,,35,
Sphericity,0.979,0.979,0.979,0.000,0.979,0.979,0.979,0.979,1,,Surface,,,,,36,
Sphericity,0.982,0.982,0.982,0.000,0.982,0.982,0.982,0.982,1,,Surface,,,,,37,
Sphericity,0.968,0.968,0.968,0.000,0.968,0.968,0.968,0.968,1,,Surface,,,,,38,
Sphericity,0.947,0.947,0.947,0.000,0.947,0.947,0.947,0.947,1,,Surface,,,,,39,
Sphericity,0.951,0.951,0.951,0.000,0.951,0.951,0.951,0.951,1,,Surface,,,,,40,
Sphericity,0.877,0.877,0.877,0.000,0.877,0.877,0.877,0.877,1,,Surface,,,,,41,
Sphericity,0.916,0.916,0.916,0.000,0.916,0.916,0.916,0.916,1,,Surface,,,,,42,
Sphericity,0.690,0.690,0.690,0.000,0.690,0.690,0.690,0.690,1,,Surface,,,,,43,
Sphericity,0.964,0.964,0.964,0.000,0.964,0.964,0.964,0.964,1,,Surface,,,,,44,
Sphericity,0.970,0.970,0.970,0.000,0.970,0.970,0.970,0.970,1,,Surface,,,,,45,
Sphericity,0.975,0.975,0.975,0.000,0.975,0.975,0.975,0.975,1,,Surface,,,,,46,
Time,1977.470,1977.470,1977.470,0.000,1977.470,1977.470,1977.470,1977.470,1,s,Surface,,,,,34,
Time,2037.469,2037.469,2037.469,0.000,2037.469,2037.469,2037.469,2037.469,1,s,Surface,,,,,35,
Time,2097.453,2097.453,2097.453,0.000,2097.453,2097.453,2097.453,2097.453,1,s,Surface,,,,,36,
Time,2157.453,2157.453,2157.453,0.000,2157.453,2157.453,2157.453,2157.453,1,s,Surface,,,,,37,
Time,2217.438,2217.438,2217.438,0.000,2217.438,2217.438,2217.438,2217.438,1,s,Surface,,,,,38,
Time,2277.446,2277.446,2277.446,0.000,2277.446,2277.446,2277.446,2277.446,1,s,Surface,,,,,39,
Time,2337.486,2337.486,2337.486,0.000,2337.486,2337.486,2337.486,2337.486,1,s,Surface,,,,,40,
Time,2397.471,2397.471,2397.471,0.000,2397.471,2397.471,2397.471,2397.471,1,s,Surface,,,,,41,
Time,2457.488,2457.488,2457.488,0.000,2457.488,2457.488,2457.488,2457.488,1,s,Surface,,,,,42,
Time,2517.423,2517.423,2517.423,0.000,2517.423,2517.423,2517.423,2517.423,1,s,Surface,,,,,43,
Time,2577.471,2577.471,2577.471,0.000,2577.471,2577.471,2577.471,2577.471,1,s,Surface,,,,,44,
Time,2637.461,2637.461,2637.461,0.000,2637.461,2637.461,2637.461,2637.461,1,s,Surface,,,,,45,
Time,2697.424,2697.424,2697.424,0.000,2697.424,2697.424,2697.424,2697.424,1,s,Surface,,,,,46,
Time Index,34.000,34.000,34.000,0.000,34.000,34.000,34.000,34.000,1,,Surface,,,,,34,
Time Index,35.000,35.000,35.000,0.000,35.000,35.000,35.000,35.000,1,,Surface,,,,,35,
Time Index,36.000,36.000,36.000,0.000,36.000,36.000,36.000,36.000,1,,Surface,,,,,36,
Time Index,37.000,37.000,37.000,0.000,37.000,37.000,37.000,37.000,1,,Surface,,,,,37,
Time Index,38.000,38.000,38.000,0.000,38.000,38.000,38.000,38.000,1,,Surface,,,,,38,
Time Index,39.000,39.000,39.000,0.000,39.000,39.000,39.000,39.000,1,,Surface,,,,,39,
Time Index,40.000,40.000,40.000,0.000,40.000,40.000,40.000,40.000,1,,Surface,,,,,40,
Time Index,41.000,41.000,41.000,0.000,41.000,41.000,41.000,41.000,1,,Surface,,,,,41,
Time Index,42.000,42.000,42.000,0.000,42.000,42.000,42.000,42.000,1,,Surface,,,,,42,
Time Index,43.000,43.000,43.000,0.000,43.000,43.000,43.000,43.000,1,,Surface,,,,,43,
Time Index,44.000,44.000,44.000,0.000,44.000,44.000,44.000,44.000,1,,Surface,,,,,44,
Time Index,45.000,45.000,45.000,0.000,45.000,45.000,45.000,45.000,1,,Surface,,,,,45,
Time Index,46.000,46.000,46.000,0.000,46.000,46.000,46.000,46.000,1,,Surface,,,,,46,
Time Since Track Start,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Surface,,,,,34,
Time Since Track Start,59.999,59.999,59.999,0.000,59.999,59.999,59.999,59.999,1,s,Surface,,,,,35,
Time Since Track Start,119.983,119.983,119.983,0.000,119.983,119.983,119.983,119.983,1,s,Surface,,,,,36,
Time Since Track Start,179.982,179.982,179.982,0.000,179.982,179.982,179.982,179.982,1,s,Surface,,,,,37,
Time Since Track Start,239.968,239.968,239.968,0.000,239.968,239.968,239.968,239.968,1,s,Surface,,,,,38,
Time Since Track Start,299.976,299.976,299.976,0.000,299.976,299.976,299.976,299.976,1,s,Surface,,,,,39,
Time Since Track Start,360.016,360.016,360.016,0.000,360.016,360.016,360.016,360.016,1,s,Surface,,,,,40,
Time Since Track Start,420.001,420.001,420.001,0.000,420.001,420.001,420.001,420.001,1,s,Surface,,,,,41,
Time Since Track Start,480.017,480.017,480.017,0.000,480.017,480.017,480.017,480.017,1,s,Surface,,,,,42,
Time Since Track Start,539.953,539.953,539.953,0.000,539.953,539.953,539.953,539.953,1,s,Surface,,,,,43,
Time Since Track Start,600.001,600.001,600.001,0.000,600.001,600.001,600.001,600.001,1,s,Surface,,,,,44,
Time Since Track Start,659.990,659.990,659.990,0.000,659.990,659.990,659.990,659.990,1,s,Surface,,,,,45,
Time Since Track Start,719.953,719.953,719.953,0.000,719.953,719.953,719.953,719.953,1,s,Surface,,,,,46,
Track Ar1 Mean,0.154,0.154,0.154,0.000,0.154,0.154,0.154,0.154,1,,Track,,,,,,
Track Area Mean,80.682,80.682,80.682,0.000,80.682,80.682,80.682,80.682,1,µm^2,Track,,,,,,
Track Class Duration Longest,240.032,240.032,240.032,0.000,240.032,240.032,240.032,240.032,1,s,Track,,Set 1::Class A,,,,
Track Class Duration Longest,299.952,299.952,299.952,0.000,299.952,299.952,299.952,299.952,1,s,Track,,Set 1::Class B,,,,
Track Class Duration Mean,120.016,120.016,120.016,0.000,120.016,120.016,120.016,120.016,1,s,Track,,Set 1::Class A,,,,
Track Class Duration Mean,149.976,149.976,149.976,0.000,149.976,149.976,149.976,149.976,1,s,Track,,Set 1::Class B,,,,
Track Class Duration Shortest,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Track,,Set 1::Class A,,,,
Track Class Duration Shortest,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Track,,Set 1::Class B,,,,
Track Class Duration Sum,240.032,240.032,240.032,0.000,240.032,240.032,240.032,240.032,1,s,Track,,Set 1::Class A,,,,
Track Class Duration Sum,299.952,299.952,299.952,0.000,299.952,299.952,299.952,299.952,1,s,Track,,Set 1::Class B,,,,
Track Displacement Length,6.309,6.309,6.309,0.000,6.309,6.309,6.309,6.309,1,µm,Track,,,,,,
Track Duration,719.953,719.953,719.953,0.000,719.953,719.953,719.953,719.953,1,s,Track,,,,,,
Track Ellipticity Oblate Mean,0.260,0.260,0.260,0.000,0.260,0.260,0.260,0.260,1,µm,Track,,,,,,
Track Ellipticity Prolate Mean,0.325,0.325,0.325,0.000,0.325,0.325,0.325,0.325,1,µm,Track,,,,,,
Track Intensity Max,1671.000,1671.000,1671.000,0.000,1671.000,1671.000,1671.000,1671.000,1,,Track,1,,,Image 1,,
Track Intensity Mean,133.433,133.433,133.433,0.000,133.433,133.433,133.433,133.433,1,,Track,1,,,Image 1,,
Track Intensity Min,41.000,41.000,41.000,0.000,41.000,41.000,41.000,41.000,1,,Track,1,,,Image 1,,
Track Intensity StdDev,49.347,49.347,49.347,0.000,49.347,49.347,49.347,49.347,1,,Track,1,,,Image 1,,
Track Intensity Sum,12665472.000,12665472.000,12665472.000,0.000,12665472.000,12665472.000,12665472.000,12665472.000,1,,Track,1,,,Image 1,,
Track Length,12.488,12.488,12.488,0.000,12.488,12.488,12.488,12.488,1,µm,Track,,,,,,
Track Number Of Generations,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Track,,,,,,
Track Number of Branches,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Track,,,,,,
Track Number of Contacts,2.000,2.000,2.000,0.000,2.000,2.000,2.000,2.000,1,,Track,,Set 1::Class A,,,,
Track Number of Contacts,2.000,2.000,2.000,0.000,2.000,2.000,2.000,2.000,1,,Track,,Set 1::Class B,,,,
Track Number of Fusions,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Track,,,,,,
Track Number of Surfaces,13.000,13.000,13.000,0.000,13.000,13.000,13.000,13.000,1,,Track,,,,,,
Track Position X Mean,-6602.780,-6602.780,-6602.780,0.000,-6602.780,-6602.780,-6602.780,-6602.780,1,µm,Track,,,Track Position,,,
Track Position X Start,-6604.304,-6604.304,-6604.304,0.000,-6604.304,-6604.304,-6604.304,-6604.304,1,µm,Track,,,Track Position Start,,,
Track Position Y Mean,2448.835,2448.835,2448.835,0.000,2448.835,2448.835,2448.835,2448.835,1,µm,Track,,,Track Position,,,
Track Position Y Start,2450.608,2450.608,2450.608,0.000,2450.608,2450.608,2450.608,2450.608,1,µm,Track,,,Track Position Start,,,
Track Position Z Mean,8820.405,8820.405,8820.405,0.000,8820.405,8820.405,8820.405,8820.405,1,µm,Track,,,Track Position,,,
Track Position Z Start,8819.416,8819.416,8819.416,0.000,8819.416,8819.416,8819.416,8819.416,1,µm,Track,,,Track Position Start,,,
Track Speed Max,0.028,0.028,0.028,0.000,0.028,0.028,0.028,0.028,1,µm/s,Track,,,,,,
Track Speed Mean,0.017,0.017,0.017,0.000,0.017,0.017,0.017,0.017,1,µm/s,Track,,,,,,
Track Speed Min,0.010,0.010,0.010,0.000,0.010,0.010,0.010,0.010,1,µm/s,Track,,,,,,
Track Speed StdDev,0.005,0.005,0.005,0.000,0.005,0.005,0.005,0.005,1,µm/s,Track,,,,,,
Track Speed Variation,0.317,0.317,0.317,0.000,0.317,0.317,0.317,0.317,1,,Track,,,,,,
Track Sphericity Mean,0.928,0.928,0.928,0.000,0.928,0.928,0.928,0.928,1,,Track,,,,,,
Track Straightness,0.505,0.505,0.505,0.000,0.505,0.505,0.505,0.505,1,,Track,,,,,,
Track Volume Mean,66.707,66.707,66.707,0.000,66.707,66.707,66.707,66.707,1,µm^3,Track,,,,,,
Velocity Angle X,8.765,8.765,8.765,0.000,8.765,8.765,8.765,8.765,1,°,Surface,,,Velocity Angle,,34,
Velocity Angle X,15.113,15.113,15.113,0.000,15.113,15.113,15.113,15.113,1,°,Surface,,,Velocity Angle,,35,
Velocity Angle X,64.133,64.133,64.133,0.000,64.133,64.133,64.133,64.133,1,°,Surface,,,Velocity Angle,,36,
Velocity Angle X,96.918,96.918,96.918,0.000,96.918,96.918,96.918,96.918,1,°,Surface,,,Velocity Angle,,37,
Velocity Angle X,126.113,126.113,126.113,0.000,126.113,126.113,126.113,126.113,1,°,Surface,,,Velocity Angle,,38,
Velocity Angle X,92.810,92.810,92.810,0.000,92.810,92.810,92.810,92.810,1,°,Surface,,,Velocity Angle,,39,
Velocity Angle X,59.211,59.211,59.211,0.000,59.211,59.211,59.211,59.211,1,°,Surface,,,Velocity Angle,,40,
Velocity Angle X,43.762,43.762,43.762,0.000,43.762,43.762,43.762,43.762,1,°,Surface,,,Velocity Angle,,41,
Velocity Angle X,62.038,62.038,62.038,0.000,62.038,62.038,62.038,62.038,1,°,Surface,,,Velocity Angle,,42,
Velocity Angle X,110.123,110.123,110.123,0.000,110.123,110.123,110.123,110.123,1,°,Surface,,,Velocity Angle,,43,
Velocity Angle X,105.062,105.062,105.062,0.000,105.062,105.062,105.062,105.062,1,°,Surface,,,Velocity Angle,,44,
Velocity Angle X,93.540,93.540,93.540,0.000,93.540,93.540,93.540,93.540,1,°,Surface,,,Velocity Angle,,45,
Velocity Angle X,111.330,111.330,111.330,0.000,111.330,111.330,111.330,111.330,1,°,Surface,,,Velocity Angle,,46,
Velocity Angle Y,82.416,82.416,82.416,0.000,82.416,82.416,82.416,82.416,1,°,Surface,,,Velocity Angle,,34,
Velocity Angle Y,101.228,101.228,101.228,0.000,101.228,101.228,101.228,101.228,1,°,Surface,,,Velocity Angle,,35,
Velocity Angle Y,123.206,123.206,123.206,0.000,123.206,123.206,123.206,123.206,1,°,Surface,,,Velocity Angle,,36,
Velocity Angle Y,139.501,139.501,139.501,0.000,139.501,139.501,139.501,139.501,1,°,Surface,,,Velocity Angle,,37,
Velocity Angle Y,141.702,141.702,141.702,0.000,141.702,141.702,141.702,141.702,1,°,Surface,,,Velocity Angle,,38,
Velocity Angle Y,115.885,115.885,115.885,0.000,115.885,115.885,115.885,115.885,1,°,Surface,,,Velocity Angle,,39,
Velocity Angle Y,116.640,116.640,116.640,0.000,116.640,116.640,116.640,116.640,1,°,Surface,,,Velocity Angle,,40,
Velocity Angle Y,124.318,124.318,124.318,0.000,124.318,124.318,124.318,124.318,1,°,Surface,,,Velocity Angle,,41,
Velocity Angle Y,109.710,109.710,109.710,0.000,109.710,109.710,109.710,109.710,1,°,Surface,,,Velocity Angle,,42,
Velocity Angle Y,92.692,92.692,92.692,0.000,92.692,92.692,92.692,92.692,1,°,Surface,,,Velocity Angle,,43,
Velocity Angle Y,104.124,104.124,104.124,0.000,104.124,104.124,104.124,104.124,1,°,Surface,,,Velocity Angle,,44,
Velocity Angle Y,89.460,89.460,89.460,0.000,89.460,89.460,89.460,89.460,1,°,Surface,,,Velocity Angle,,45,
Velocity Angle Y,57.423,57.423,57.423,0.000,57.423,57.423,57.423,57.423,1,°,Surface,,,Velocity Angle,,46,
Velocity Angle Z,85.638,85.638,85.638,0.000,85.638,85.638,85.638,85.638,1,°,Surface,,,Velocity Angle,,34,
Velocity Angle Z,99.991,99.991,99.991,0.000,99.991,99.991,99.991,99.991,1,°,Surface,,,Velocity Angle,,35,
Velocity Angle Z,135.564,135.564,135.564,0.000,135.564,135.564,135.564,135.564,1,°,Surface,,,Velocity Angle,,36,
Velocity Angle Z,129.664,129.664,129.664,0.000,129.664,129.664,129.664,129.664,1,°,Surface,,,Velocity Angle,,37,
Velocity Angle Z,78.934,78.934,78.934,0.000,78.934,78.934,78.934,78.934,1,°,Surface,,,Velocity Angle,,38,
Velocity Angle Z,26.057,26.057,26.057,0.000,26.057,26.057,26.057,26.057,1,°,Surface,,,Velocity Angle,,39,
Velocity Angle Z,42.883,42.883,42.883,0.000,42.883,42.883,42.883,42.883,1,°,Surface,,,Velocity Angle,,40,
Velocity Angle Z,66.379,66.379,66.379,0.000,66.379,66.379,66.379,66.379,1,°,Surface,,,Velocity Angle,,41,
Velocity Angle Z,35.281,35.281,35.281,0.000,35.281,35.281,35.281,35.281,1,°,Surface,,,Velocity Angle,,42,
Velocity Angle Z,20.315,20.315,20.315,0.000,20.315,20.315,20.315,20.315,1,°,Surface,,,Velocity Angle,,43,
Velocity Angle Z,20.880,20.880,20.880,0.000,20.880,20.880,20.880,20.880,1,°,Surface,,,Velocity Angle,,44,
Velocity Angle Z,3.579,3.579,3.579,0.000,3.579,3.579,3.579,3.579,1,°,Surface,,,Velocity Angle,,45,
Velocity Angle Z,40.526,40.526,40.526,0.000,40.526,40.526,40.526,40.526,1,°,Surface,,,Velocity Angle,,46,
Volume,13.101,13.101,13.101,0.000,13.101,13.101,13.101,13.101,1,µm^3,Surface,,,,,34,
Volume,48.938,48.938,48.938,0.000,48.938,48.938,48.938,48.938,1,µm^3,Surface,,,,,35,
Volume,91.579,91.579,91.579,0.000,91.579,91.579,91.579,91.579,1,µm^3,Surface,,,,,36,
Volume,114.503,114.503,114.503,0.000,114.503,114.503,114.503,114.503,1,µm^3,Surface,,,,,37,
Volume,142.729,142.729,142.729,0.000,142.729,142.729,142.729,142.729,1,µm^3,Surface,,,,,38,
Volume,81.131,81.131,81.131,0.000,81.131,81.131,81.131,81.131,1,µm^3,Surface,,,,,39,
Volume,95.603,95.603,95.603,0.000,95.603,95.603,95.603,95.603,1,µm^3,Surface,,,,,40,
Volume,86.245,86.245,86.245,0.000,86.245,86.245,86.245,86.245,1,µm^3,Surface,,,,,41,
Volume,115.228,115.228,115.228,0.000,115.228,115.228,115.228,115.228,1,µm^3,Surface,,,,,42,
Volume,38.442,38.442,38.442,0.000,38.442,38.442,38.442,38.442,1,µm^3,Surface,,,,,43,
Volume,17.302,17.302,17.302,0.000,17.302,17.302,17.302,17.302,1,µm^3,Surface,,,,,44,
Volume,12.973,12.973,12.973,0.000,12.973,12.973,12.973,12.973,1,µm^3,Surface,,,,,45,
Volume,9.422,9.422,9.422,0.000,9.422,9.422,9.422,9.422,1,µm^3,Surface,,,,,46,
